pickup_hour,rank,zone_id,trips
2023-12-10 23:00:00,4,249,132
2023-12-10 23:00:00,5,186,125
2023-12-10 23:00:00,6,48,102
2023-12-10 23:00:00,7,79,102
2023-12-10 23:00:00,8,114,96
2023-12-10 23:00:00,9,239,94
2023-12-10 23:00:00,10,142,88
2023-12-11 00:00:00,1,132,230
2023-12-11 00:00:00,2,138,133
2023-12-11 00:00:00,3,230,77
2023-12-11 00:00:00,4,186,64
2023-12-11 00:00:00,5,114,47
2023-12-11 00:00:00,6,48,45
2023-12-11 00:00:00,7,249,40
2023-12-11 00:00:00,8,148,39
2023-12-11 00:00:00,9,79,37
2023-12-11 00:00:00,10,163,30
2023-12-11 01:00:00,1,132,225
2023-12-11 01:00:00,2,186,49
2023-12-11 01:00:00,3,48,46
2023-12-11 01:00:00,4,249,32
2023-12-11 01:00:00,5,79,28
2023-12-11 01:00:00,6,114,26
2023-12-11 01:00:00,7,230,22
2023-12-11 01:00:00,8,246,21
2023-12-11 01:00:00,9,163,18
2023-12-11 01:00:00,10,68,13
2023-12-11 02:00:00,1,132,80
2023-12-11 02:00:00,2,48,30
2023-12-11 02:00:00,3,249,22
2023-12-11 02:00:00,4,138,19
2023-12-11 02:00:00,5,246,16
2023-12-11 02:00:00,6,230,12
2023-12-11 02:00:00,7,114,11
2023-12-11 02:00:00,8,79,10
2023-12-11 02:00:00,9,164,9
2023-12-11 02:00:00,10,90,7
2023-12-11 03:00:00,1,48,16
2023-12-11 03:00:00,2,246,15
2023-12-11 03:00:00,3,230,14
2023-12-11 03:00:00,4,79,13
2023-12-11 03:00:00,5,186,12
2023-12-11 03:00:00,6,68,11
2023-12-11 03:00:00,7,132,10
2023-12-11 03:00:00,8,161,10
2023-12-11 03:00:00,9,141,7
2023-12-11 03:00:00,10,164,7
2023-12-11 04:00:00,1,132,34
2023-12-11 04:00:00,2,230,24
2023-12-11 04:00:00,3,48,19
2023-12-11 04:00:00,4,79,18
2023-12-11 04:00:00,5,161,18
2023-12-11 04:00:00,6,100,11
2023-12-11 04:00:00,7,163,11
2023-12-11 04:00:00,8,68,10
2023-12-11 04:00:00,9,162,10
2023-12-11 04:00:00,10,233,10
2023-12-11 05:00:00,1,186,87
2023-12-11 05:00:00,2,100,71
2023-12-11 05:00:00,3,132,57
2023-12-11 05:00:00,4,48,45
2023-12-11 05:00:00,5,162,30
2023-12-11 05:00:00,6,230,28
2023-12-11 05:00:00,7,239,27
2023-12-11 05:00:00,8,161,25
2023-12-11 05:00:00,9,236,24
2023-12-11 05:00:00,10,262,22
2023-12-11 06:00:00,1,132,166
2023-12-11 06:00:00,2,186,157
2023-12-11 06:00:00,3,48,103
2023-12-11 06:00:00,4,236,102
2023-12-11 06:00:00,5,100,83
2023-12-11 06:00:00,6,263,74
2023-12-11 06:00:00,7,170,68
2023-12-11 06:00:00,8,262,66
2023-12-11 06:00:00,9,162,65
2023-12-11 06:00:00,10,230,65
2023-12-11 07:00:00,1,236,274
2023-12-11 07:00:00,2,186,234
2023-12-11 07:00:00,3,237,215
2023-12-11 07:00:00,4,132,166
2023-12-11 07:00:00,5,140,158
2023-12-11 07:00:00,6,162,157
2023-12-11 07:00:00,7,239,153
2023-12-11 07:00:00,8,170,134
2023-12-11 07:00:00,9,262,128
2023-12-11 07:00:00,10,141,125
2023-12-11 08:00:00,1,236,342
2023-12-11 08:00:00,2,237,278
2023-12-11 08:00:00,3,186,223
2023-12-11 08:00:00,4,162,191
2023-12-11 08:00:00,5,141,186
2023-12-11 08:00:00,6,142,186
2023-12-11 08:00:00,7,170,177
2023-12-11 08:00:00,8,238,173
2023-12-11 08:00:00,9,140,170
2023-12-11 08:00:00,10,138,159
2023-12-11 09:00:00,1,236,355
2023-12-11 09:00:00,2,237,317
2023-12-11 09:00:00,3,138,297
2023-12-11 09:00:00,4,186,244
2023-12-11 09:00:00,5,162,236
2023-12-11 09:00:00,6,161,175
2023-12-11 09:00:00,7,142,166
2023-12-11 09:00:00,8,170,164
2023-12-11 09:00:00,9,140,151
2023-12-11 09:00:00,10,239,148
2023-12-11 10:00:00,1,138,375
2023-12-11 10:00:00,2,236,350
2023-12-11 10:00:00,3,237,285
2023-12-11 10:00:00,4,186,238
2023-12-11 10:00:00,5,132,213
2023-12-11 10:00:00,6,161,212
2023-12-11 10:00:00,7,170,210
2023-12-11 10:00:00,8,162,198
2023-12-11 10:00:00,9,230,170
2023-12-11 10:00:00,10,163,164
2023-12-11 11:00:00,1,236,359
2023-12-11 11:00:00,2,237,340
2023-12-11 11:00:00,3,138,259
2023-12-11 11:00:00,4,186,234
2023-12-11 11:00:00,5,162,231
2023-12-11 11:00:00,6,161,220
2023-12-11 11:00:00,7,230,199
2023-12-11 11:00:00,8,140,192
2023-12-11 11:00:00,9,142,171
2023-12-11 11:00:00,10,170,171
2023-12-11 12:00:00,1,237,380
2023-12-11 12:00:00,2,236,370
2023-12-11 12:00:00,3,161,307
2023-12-11 12:00:00,4,138,281
2023-12-11 12:00:00,5,239,217
2023-12-11 12:00:00,6,162,208
2023-12-11 12:00:00,7,142,190
2023-12-11 12:00:00,8,186,171
2023-12-11 12:00:00,9,140,169
2023-12-11 12:00:00,10,230,166
2023-12-11 13:00:00,1,237,417
2023-12-11 13:00:00,2,236,316
2023-12-11 13:00:00,3,161,283
2023-12-11 13:00:00,4,132,249
2023-12-11 13:00:00,5,162,228
2023-12-11 13:00:00,6,138,213
2023-12-11 13:00:00,7,230,200
2023-12-11 13:00:00,8,163,197
2023-12-11 13:00:00,9,239,191
2023-12-11 13:00:00,10,170,188
2023-12-11 14:00:00,1,236,471
2023-12-11 14:00:00,2,237,470
2023-12-11 14:00:00,3,161,360
2023-12-11 14:00:00,4,132,297
2023-12-11 14:00:00,5,138,250
2023-12-11 14:00:00,6,142,240
2023-12-11 14:00:00,7,162,236
2023-12-11 14:00:00,8,230,213
2023-12-11 14:00:00,9,239,208
2023-12-11 14:00:00,10,163,205
2023-12-11 15:00:00,1,236,500
2023-12-11 15:00:00,2,237,464
2023-12-11 15:00:00,3,132,403
2023-12-11 15:00:00,4,161,358
2023-12-11 15:00:00,5,138,293
2023-12-11 15:00:00,6,163,236
2023-12-11 15:00:00,7,162,229
2023-12-11 15:00:00,8,43,222
2023-12-11 15:00:00,9,140,222
2023-12-11 15:00:00,10,142,218
2023-12-11 16:00:00,1,237,444
2023-12-11 16:00:00,2,236,418
2023-12-11 16:00:00,3,132,403
2023-12-11 16:00:00,4,161,397
2023-12-11 16:00:00,5,138,272
2023-12-11 16:00:00,6,162,250
2023-12-11 16:00:00,7,163,237
2023-12-11 16:00:00,8,43,234
2023-12-11 16:00:00,9,170,203
2023-12-11 16:00:00,10,230,201
2023-12-11 17:00:00,1,161,478
2023-12-11 17:00:00,2,237,456
2023-12-11 17:00:00,3,236,444
2023-12-11 17:00:00,4,132,364
2023-12-11 17:00:00,5,162,345
2023-12-11 17:00:00,6,230,284
2023-12-11 17:00:00,7,163,277
2023-12-11 17:00:00,8,142,255
2023-12-11 17:00:00,9,138,248
2023-12-11 17:00:00,10,170,232
2023-12-11 18:00:00,1,161,523
2023-12-11 18:00:00,2,236,486
2023-12-11 18:00:00,3,237,486
2023-12-11 18:00:00,4,162,449
2023-12-11 18:00:00,5,132,379
2023-12-11 18:00:00,6,230,373
2023-12-11 18:00:00,7,163,336
2023-12-11 18:00:00,8,142,320
2023-12-11 18:00:00,9,170,255
2023-12-11 18:00:00,10,239,237
2023-12-11 19:00:00,1,161,528
2023-12-11 19:00:00,2,237,382
2023-12-11 19:00:00,3,132,373
2023-12-11 19:00:00,4,162,370
2023-12-11 19:00:00,5,236,348
2023-12-11 19:00:00,6,163,291
2023-12-11 19:00:00,7,230,291
2023-12-11 19:00:00,8,138,253
2023-12-11 19:00:00,9,234,236
2023-12-11 19:00:00,10,170,207
2023-12-11 20:00:00,1,161,538
2023-12-11 20:00:00,2,237,354
2023-12-11 20:00:00,3,162,286
2023-12-11 20:00:00,4,230,265
2023-12-11 20:00:00,5,138,264
2023-12-11 20:00:00,6,132,262
2023-12-11 20:00:00,7,236,239
2023-12-11 20:00:00,8,234,231
2023-12-11 20:00:00,9,142,213
2023-12-11 20:00:00,10,163,212
2023-12-11 21:00:00,1,161,583
2023-12-11 21:00:00,2,237,387
2023-12-11 21:00:00,3,162,322
2023-12-11 21:00:00,4,230,299
2023-12-11 21:00:00,5,132,293
2023-12-11 21:00:00,6,163,264
2023-12-11 21:00:00,7,186,248
2023-12-11 21:00:00,8,138,238
2023-12-11 21:00:00,9,234,235
2023-12-11 21:00:00,10,142,227
2023-12-11 22:00:00,1,142,410
2023-12-11 22:00:00,2,161,404
2023-12-11 22:00:00,3,132,314
2023-12-11 22:00:00,4,186,289
2023-12-11 22:00:00,5,230,276
2023-12-11 22:00:00,6,163,236
2023-12-11 22:00:00,7,237,220
2023-12-11 22:00:00,8,162,217
2023-12-11 22:00:00,9,68,202
2023-12-11 22:00:00,10,234,201
2023-12-11 23:00:00,1,132,278
2023-12-11 23:00:00,2,138,256
2023-12-11 23:00:00,3,186,203
2023-12-11 23:00:00,4,161,182
2023-12-11 23:00:00,5,142,141
2023-12-11 23:00:00,6,230,137
2023-12-11 23:00:00,7,239,135
2023-12-11 23:00:00,8,79,114
2023-12-11 23:00:00,9,249,114
2023-12-11 23:00:00,10,234,110
2023-12-12 00:00:00,1,138,243
2023-12-12 00:00:00,2,186,218
2023-12-12 00:00:00,3,132,173
2023-12-12 00:00:00,4,230,91
2023-12-12 00:00:00,5,114,79
2023-12-12 00:00:00,6,48,73
2023-12-12 00:00:00,7,161,72
2023-12-12 00:00:00,8,249,70
2023-12-12 00:00:00,9,79,66
2023-12-12 00:00:00,10,148,58
2023-12-12 01:00:00,1,186,72
2023-12-12 01:00:00,2,132,64
2023-12-12 01:00:00,3,138,55
2023-12-12 01:00:00,4,48,47
2023-12-12 01:00:00,5,164,37
2023-12-12 01:00:00,6,114,36
2023-12-12 01:00:00,7,230,32
2023-12-12 01:00:00,8,68,31
2023-12-12 01:00:00,9,249,31
2023-12-12 01:00:00,10,79,26
2023-12-12 02:00:00,1,68,24
2023-12-12 02:00:00,2,48,22
2023-12-12 02:00:00,3,249,22
2023-12-12 02:00:00,4,79,20
2023-12-12 02:00:00,5,230,18
2023-12-12 02:00:00,6,164,16
2023-12-12 02:00:00,7,114,14
2023-12-12 02:00:00,8,161,13
2023-12-12 02:00:00,9,163,12
2023-12-12 02:00:00,10,263,11
2023-12-12 03:00:00,1,48,24
2023-12-12 03:00:00,2,230,18
2023-12-12 03:00:00,3,249,13
2023-12-12 03:00:00,4,79,11
2023-12-12 03:00:00,5,186,9
2023-12-12 03:00:00,6,229,8
2023-12-12 03:00:00,7,68,7
2023-12-12 03:00:00,8,100,7
2023-12-12 03:00:00,9,132,7
2023-12-12 03:00:00,10,137,7
2023-12-12 04:00:00,1,132,23
2023-12-12 04:00:00,2,48,21
2023-12-12 04:00:00,3,230,12
2023-12-12 04:00:00,4,164,11
2023-12-12 04:00:00,5,249,10
2023-12-12 04:00:00,6,263,10
2023-12-12 04:00:00,7,161,9
2023-12-12 04:00:00,8,79,8
2023-12-12 04:00:00,9,100,8
2023-12-12 04:00:00,10,138,8
2023-12-12 05:00:00,1,100,56
2023-12-12 05:00:00,2,186,49
2023-12-12 05:00:00,3,132,46
2023-12-12 05:00:00,4,48,38
2023-12-12 05:00:00,5,162,24
2023-12-12 05:00:00,6,263,19
2023-12-12 05:00:00,7,141,18
2023-12-12 05:00:00,8,161,17
2023-12-12 05:00:00,9,68,16
2023-12-12 05:00:00,10,239,16
2023-12-12 06:00:00,1,186,156
2023-12-12 06:00:00,2,132,112
2023-12-12 06:00:00,3,48,97
2023-12-12 06:00:00,4,236,88
2023-12-12 06:00:00,5,100,70
2023-12-12 06:00:00,6,162,69
2023-12-12 06:00:00,7,239,64
2023-12-12 06:00:00,8,263,61
2023-12-12 06:00:00,9,262,59
2023-12-12 06:00:00,10,170,57
2023-12-12 07:00:00,1,236,306
2023-12-12 07:00:00,2,186,230
2023-12-12 07:00:00,3,237,207
2023-12-12 07:00:00,4,239,173
2023-12-12 07:00:00,5,141,166
2023-12-12 07:00:00,6,162,157
2023-12-12 07:00:00,7,132,147
2023-12-12 07:00:00,8,262,137
2023-12-12 07:00:00,9,238,134
2023-12-12 07:00:00,10,140,128
2023-12-12 08:00:00,1,236,413
2023-12-12 08:00:00,2,237,337
2023-12-12 08:00:00,3,186,289
2023-12-12 08:00:00,4,162,227
2023-12-12 08:00:00,5,170,200
2023-12-12 08:00:00,6,239,195
2023-12-12 08:00:00,7,140,192
2023-12-12 08:00:00,8,142,177
2023-12-12 08:00:00,9,141,176
2023-12-12 08:00:00,10,161,174
2023-12-12 09:00:00,1,236,397
2023-12-12 09:00:00,2,237,350
2023-12-12 09:00:00,3,138,300
2023-12-12 09:00:00,4,186,274
2023-12-12 09:00:00,5,162,268
2023-12-12 09:00:00,6,140,210
2023-12-12 09:00:00,7,142,195
2023-12-12 09:00:00,8,239,185
2023-12-12 09:00:00,9,161,177
2023-12-12 09:00:00,10,141,174
2023-12-12 10:00:00,1,236,377
2023-12-12 10:00:00,2,138,371
2023-12-12 10:00:00,3,237,349
2023-12-12 10:00:00,4,186,295
2023-12-12 10:00:00,5,161,246
2023-12-12 10:00:00,6,162,237
2023-12-12 10:00:00,7,170,204
2023-12-12 10:00:00,8,239,195
2023-12-12 10:00:00,9,142,194
2023-12-12 10:00:00,10,140,175
2023-12-12 11:00:00,1,236,405
2023-12-12 11:00:00,2,237,387
2023-12-12 11:00:00,3,138,267
2023-12-12 11:00:00,4,161,265
2023-12-12 11:00:00,5,162,231
2023-12-12 11:00:00,6,170,229
2023-12-12 11:00:00,7,186,227
2023-12-12 11:00:00,8,140,221
2023-12-12 11:00:00,9,239,196
2023-12-12 11:00:00,10,163,195
2023-12-12 12:00:00,1,236,431
2023-12-12 12:00:00,2,237,431
2023-12-12 12:00:00,3,161,291
2023-12-12 12:00:00,4,138,239
2023-12-12 12:00:00,5,170,228
2023-12-12 12:00:00,6,162,224
2023-12-12 12:00:00,7,186,207
2023-12-12 12:00:00,8,239,205
2023-12-12 12:00:00,9,142,192
2023-12-12 12:00:00,10,132,187
2023-12-12 13:00:00,1,237,442
2023-12-12 13:00:00,2,236,361
2023-12-12 13:00:00,3,161,311
2023-12-12 13:00:00,4,138,253
2023-12-12 13:00:00,5,162,239
2023-12-12 13:00:00,6,163,224
2023-12-12 13:00:00,7,170,215
2023-12-12 13:00:00,8,186,212
2023-12-12 13:00:00,9,239,211
2023-12-12 13:00:00,10,142,208
2023-12-12 14:00:00,1,237,520
2023-12-12 14:00:00,2,236,432
2023-12-12 14:00:00,3,161,356
2023-12-12 14:00:00,4,138,332
2023-12-12 14:00:00,5,132,321
2023-12-12 14:00:00,6,163,277
2023-12-12 14:00:00,7,162,258
2023-12-12 14:00:00,8,230,234
2023-12-12 14:00:00,9,142,228
2023-12-12 14:00:00,10,239,215
2023-12-12 15:00:00,1,237,532
2023-12-12 15:00:00,2,236,469
2023-12-12 15:00:00,3,138,424
2023-12-12 15:00:00,4,161,397
2023-12-12 15:00:00,5,132,321
2023-12-12 15:00:00,6,162,270
2023-12-12 15:00:00,7,140,241
2023-12-12 15:00:00,8,163,239
2023-12-12 15:00:00,9,142,234
2023-12-12 15:00:00,10,234,233
2023-12-12 16:00:00,1,236,493
2023-12-12 16:00:00,2,237,482
2023-12-12 16:00:00,3,161,419
2023-12-12 16:00:00,4,132,335
2023-12-12 16:00:00,5,162,299
2023-12-12 16:00:00,6,163,267
2023-12-12 16:00:00,7,170,257
2023-12-12 16:00:00,8,230,232
2023-12-12 16:00:00,9,138,231
2023-12-12 16:00:00,10,239,224
2023-12-12 17:00:00,1,237,476
2023-12-12 17:00:00,2,236,447
2023-12-12 17:00:00,3,162,432
2023-12-12 17:00:00,4,161,408
2023-12-12 17:00:00,5,170,310
2023-12-12 17:00:00,6,163,309
2023-12-12 17:00:00,7,142,280
2023-12-12 17:00:00,8,230,273
2023-12-12 17:00:00,9,239,270
2023-12-12 17:00:00,10,234,255
2023-12-12 18:00:00,1,237,615
2023-12-12 18:00:00,2,236,505
2023-12-12 18:00:00,3,162,456
2023-12-12 18:00:00,4,161,444
2023-12-12 18:00:00,5,163,391
2023-12-12 18:00:00,6,170,338
2023-12-12 18:00:00,7,234,321
2023-12-12 18:00:00,8,230,312
2023-12-12 18:00:00,9,142,310
2023-12-12 18:00:00,10,239,271
2023-12-12 19:00:00,1,237,506
2023-12-12 19:00:00,2,161,462
2023-12-12 19:00:00,3,162,453
2023-12-12 19:00:00,4,163,370
2023-12-12 19:00:00,5,170,339
2023-12-12 19:00:00,6,236,323
2023-12-12 19:00:00,7,234,291
2023-12-12 19:00:00,8,132,285
2023-12-12 19:00:00,9,230,282
2023-12-12 19:00:00,10,138,261
2023-12-12 20:00:00,1,161,562
2023-12-12 20:00:00,2,162,470
2023-12-12 20:00:00,3,237,438
2023-12-12 20:00:00,4,170,349
2023-12-12 20:00:00,5,132,316
2023-12-12 20:00:00,6,163,305
2023-12-12 20:00:00,7,234,302
2023-12-12 20:00:00,8,68,295
2023-12-12 20:00:00,9,142,259
2023-12-12 20:00:00,10,230,250
2023-12-12 21:00:00,1,142,615
2023-12-12 21:00:00,2,237,541
2023-12-12 21:00:00,3,161,517
2023-12-12 21:00:00,4,162,400
2023-12-12 21:00:00,5,163,335
2023-12-12 21:00:00,6,234,332
2023-12-12 21:00:00,7,170,314
2023-12-12 21:00:00,8,48,262
2023-12-12 21:00:00,9,164,259
2023-12-12 21:00:00,10,68,255
2023-12-12 22:00:00,1,161,473
2023-12-12 22:00:00,2,163,453
2023-12-12 22:00:00,3,162,370
2023-12-12 22:00:00,4,237,355
2023-12-12 22:00:00,5,142,310
2023-12-12 22:00:00,6,48,305
2023-12-12 22:00:00,7,230,279
2023-12-12 22:00:00,8,79,271
2023-12-12 22:00:00,9,234,245
2023-12-12 22:00:00,10,249,236
2023-12-12 23:00:00,1,161,339
2023-12-12 23:00:00,2,142,309
2023-12-12 23:00:00,3,249,297
2023-12-12 23:00:00,4,230,270
2023-12-12 23:00:00,5,164,262
2023-12-12 23:00:00,6,163,244
2023-12-12 23:00:00,7,234,231
2023-12-12 23:00:00,8,79,224
2023-12-12 23:00:00,9,48,223
2023-12-12 23:00:00,10,114,221
2023-12-13 00:00:00,1,132,168
2023-12-13 00:00:00,2,249,156
2023-12-13 00:00:00,3,161,145
2023-12-13 00:00:00,4,230,122
2023-12-13 00:00:00,5,164,119
2023-12-13 00:00:00,6,48,113
2023-12-13 00:00:00,7,114,109
2023-12-13 00:00:00,8,79,103
2023-12-13 00:00:00,9,234,97
2023-12-13 00:00:00,10,162,86
2023-12-13 01:00:00,1,249,88
2023-12-13 01:00:00,2,79,77
2023-12-13 01:00:00,3,48,55
2023-12-13 01:00:00,4,114,49
2023-12-13 01:00:00,5,230,49
2023-12-13 01:00:00,6,163,41
2023-12-13 01:00:00,7,164,33
2023-12-13 01:00:00,8,170,33
2023-12-13 01:00:00,9,68,30
2023-12-13 01:00:00,10,144,30
2023-12-13 02:00:00,1,79,59
2023-12-13 02:00:00,2,48,41
2023-12-13 02:00:00,3,249,36
2023-12-13 02:00:00,4,100,20
2023-12-13 02:00:00,5,161,20
2023-12-13 02:00:00,6,230,18
2023-12-13 02:00:00,7,164,16
2023-12-13 02:00:00,8,186,14
2023-12-13 02:00:00,9,246,14
2023-12-13 02:00:00,10,107,13
2023-12-13 03:00:00,1,48,24
2023-12-13 03:00:00,2,79,22
2023-12-13 03:00:00,3,230,19
2023-12-13 03:00:00,4,132,15
2023-12-13 03:00:00,5,186,13
2023-12-13 03:00:00,6,100,11
2023-12-13 03:00:00,7,246,10
2023-12-13 03:00:00,8,249,10
2023-12-13 03:00:00,9,90,9
2023-12-13 03:00:00,10,163,8
2023-12-13 04:00:00,1,132,37
2023-12-13 04:00:00,2,48,22
2023-12-13 04:00:00,3,79,21
2023-12-13 04:00:00,4,230,15
2023-12-13 04:00:00,5,161,13
2023-12-13 04:00:00,6,141,11
2023-12-13 04:00:00,7,68,9
2023-12-13 04:00:00,8,164,9
2023-12-13 04:00:00,9,239,9
2023-12-13 04:00:00,10,249,9
2023-12-13 05:00:00,1,100,61
2023-12-13 05:00:00,2,132,57
2023-12-13 05:00:00,3,186,49
2023-12-13 05:00:00,4,48,34
2023-12-13 05:00:00,5,162,34
2023-12-13 05:00:00,6,161,33
2023-12-13 05:00:00,7,230,29
2023-12-13 05:00:00,8,237,19
2023-12-13 05:00:00,9,236,18
2023-12-13 05:00:00,10,68,17
2023-12-13 06:00:00,1,186,145
2023-12-13 06:00:00,2,132,121
2023-12-13 06:00:00,3,48,104
2023-12-13 06:00:00,4,236,86
2023-12-13 06:00:00,5,100,83
2023-12-13 06:00:00,6,262,76
2023-12-13 06:00:00,7,170,73
2023-12-13 06:00:00,8,162,72
2023-12-13 06:00:00,9,238,63
2023-12-13 06:00:00,10,263,60
2023-12-13 07:00:00,1,236,327
2023-12-13 07:00:00,2,186,222
2023-12-13 07:00:00,3,237,198
2023-12-13 07:00:00,4,262,165
2023-12-13 07:00:00,5,140,159
2023-12-13 07:00:00,6,239,158
2023-12-13 07:00:00,7,162,156
2023-12-13 07:00:00,8,132,147
2023-12-13 07:00:00,9,238,136
2023-12-13 07:00:00,10,170,132
2023-12-13 08:00:00,1,236,435
2023-12-13 08:00:00,2,237,382
2023-12-13 08:00:00,3,186,264
2023-12-13 08:00:00,4,162,214
2023-12-13 08:00:00,5,140,209
2023-12-13 08:00:00,6,170,202
2023-12-13 08:00:00,7,141,201
2023-12-13 08:00:00,8,239,194
2023-12-13 08:00:00,9,161,176
2023-12-13 08:00:00,10,138,170
2023-12-13 09:00:00,1,236,391
2023-12-13 09:00:00,2,237,360
2023-12-13 09:00:00,3,186,296
2023-12-13 09:00:00,4,162,274
2023-12-13 09:00:00,5,138,256
2023-12-13 09:00:00,6,161,207
2023-12-13 09:00:00,7,142,195
2023-12-13 09:00:00,8,239,187
2023-12-13 09:00:00,9,140,185
2023-12-13 09:00:00,10,238,172
2023-12-13 10:00:00,1,237,356
2023-12-13 10:00:00,2,138,354
2023-12-13 10:00:00,3,236,334
2023-12-13 10:00:00,4,186,267
2023-12-13 10:00:00,5,161,247
2023-12-13 10:00:00,6,162,233
2023-12-13 10:00:00,7,170,220
2023-12-13 10:00:00,8,239,196
2023-12-13 10:00:00,9,230,179
2023-12-13 10:00:00,10,142,174
2023-12-13 11:00:00,1,236,398
2023-12-13 11:00:00,2,237,373
2023-12-13 11:00:00,3,138,293
2023-12-13 11:00:00,4,161,283
2023-12-13 11:00:00,5,162,276
2023-12-13 11:00:00,6,186,235
2023-12-13 11:00:00,7,239,207
2023-12-13 11:00:00,8,163,201
2023-12-13 11:00:00,9,230,198
2023-12-13 11:00:00,10,170,196
2023-12-13 12:00:00,1,237,439
2023-12-13 12:00:00,2,236,393
2023-12-13 12:00:00,3,161,335
2023-12-13 12:00:00,4,138,283
2023-12-13 12:00:00,5,162,242
2023-12-13 12:00:00,6,230,223
2023-12-13 12:00:00,7,142,217
2023-12-13 12:00:00,8,239,214
2023-12-13 12:00:00,9,186,206
2023-12-13 12:00:00,10,170,202
2023-12-13 13:00:00,1,237,430
2023-12-13 13:00:00,2,161,358
2023-12-13 13:00:00,3,236,357
2023-12-13 13:00:00,4,138,311
2023-12-13 13:00:00,5,162,260
2023-12-13 13:00:00,6,142,226
2023-12-13 13:00:00,7,163,208
2023-12-13 13:00:00,8,132,205
2023-12-13 13:00:00,9,186,203
2023-12-13 13:00:00,10,230,193
2023-12-13 14:00:00,1,237,554
2023-12-13 14:00:00,2,236,416
2023-12-13 14:00:00,3,161,367
2023-12-13 14:00:00,4,138,337
2023-12-13 14:00:00,5,132,275
2023-12-13 14:00:00,6,163,264
2023-12-13 14:00:00,7,142,250
2023-12-13 14:00:00,8,162,242
2023-12-13 14:00:00,9,170,231
2023-12-13 14:00:00,10,68,222
2023-12-13 15:00:00,1,237,536
2023-12-13 15:00:00,2,236,532
2023-12-13 15:00:00,3,161,326
2023-12-13 15:00:00,4,138,321
2023-12-13 15:00:00,5,132,313
2023-12-13 15:00:00,6,162,295
2023-12-13 15:00:00,7,142,260
2023-12-13 15:00:00,8,163,259
2023-12-13 15:00:00,9,170,245
2023-12-13 15:00:00,10,140,243
2023-12-13 16:00:00,1,237,508
2023-12-13 16:00:00,2,236,481
2023-12-13 16:00:00,3,161,402
2023-12-13 16:00:00,4,162,338
2023-12-13 16:00:00,5,230,307
2023-12-13 16:00:00,6,142,301
2023-12-13 16:00:00,7,138,282
2023-12-13 16:00:00,8,132,273
2023-12-13 16:00:00,9,163,254
2023-12-13 16:00:00,10,170,250
2023-12-13 17:00:00,1,236,590
2023-12-13 17:00:00,2,237,587
2023-12-13 17:00:00,3,162,437
2023-12-13 17:00:00,4,234,382
2023-12-13 17:00:00,5,161,370
2023-12-13 17:00:00,6,230,353
2023-12-13 17:00:00,7,170,344
2023-12-13 17:00:00,8,163,342
2023-12-13 17:00:00,9,142,313
2023-12-13 17:00:00,10,132,298
2023-12-13 18:00:00,1,237,651
2023-12-13 18:00:00,2,236,605
2023-12-13 18:00:00,3,162,429
2023-12-13 18:00:00,4,161,405
2023-12-13 18:00:00,5,234,403
2023-12-13 18:00:00,6,163,368
2023-12-13 18:00:00,7,142,348
2023-12-13 18:00:00,8,170,344
2023-12-13 18:00:00,9,239,324
2023-12-13 18:00:00,10,230,314
2023-12-13 19:00:00,1,237,521
2023-12-13 19:00:00,2,161,453
2023-12-13 19:00:00,3,162,452
2023-12-13 19:00:00,4,163,390
2023-12-13 19:00:00,5,236,365
2023-12-13 19:00:00,6,170,345
2023-12-13 19:00:00,7,234,334
2023-12-13 19:00:00,8,230,313
2023-12-13 19:00:00,9,132,283
2023-12-13 19:00:00,10,68,267
2023-12-13 20:00:00,1,161,568
2023-12-13 20:00:00,2,237,487
2023-12-13 20:00:00,3,162,465
2023-12-13 20:00:00,4,234,358
2023-12-13 20:00:00,5,163,357
2023-12-13 20:00:00,6,170,342
2023-12-13 20:00:00,7,230,314
2023-12-13 20:00:00,8,236,303
2023-12-13 20:00:00,9,68,295
2023-12-13 20:00:00,10,132,288
2023-12-13 21:00:00,1,142,684
2023-12-13 21:00:00,2,237,627
2023-12-13 21:00:00,3,161,449
2023-12-13 21:00:00,4,162,427
2023-12-13 21:00:00,5,79,336
2023-12-13 21:00:00,6,170,325
2023-12-13 21:00:00,7,249,319
2023-12-13 21:00:00,8,234,309
2023-12-13 21:00:00,9,107,297
2023-12-13 21:00:00,10,48,291
2023-12-13 22:00:00,1,162,477
2023-12-13 22:00:00,2,237,454
2023-12-13 22:00:00,3,163,443
2023-12-13 22:00:00,4,142,427
2023-12-13 22:00:00,5,161,411
2023-12-13 22:00:00,6,79,380
2023-12-13 22:00:00,7,48,366
2023-12-13 22:00:00,8,170,285
2023-12-13 22:00:00,9,230,284
2023-12-13 22:00:00,10,132,270
2023-12-13 23:00:00,1,161,450
2023-12-13 23:00:00,2,230,335
2023-12-13 23:00:00,3,249,264
2023-12-13 23:00:00,4,163,262
2023-12-13 23:00:00,5,164,250
2023-12-13 23:00:00,6,79,247
2023-12-13 23:00:00,7,48,238
2023-12-13 23:00:00,8,234,232
2023-12-13 23:00:00,9,237,212
2023-12-13 23:00:00,10,114,207
2023-12-14 00:00:00,1,249,286
2023-12-14 00:00:00,2,79,218
2023-12-14 00:00:00,3,161,196
2023-12-14 00:00:00,4,164,188
2023-12-14 00:00:00,5,114,180
2023-12-14 00:00:00,6,230,179
2023-12-14 00:00:00,7,234,172
2023-12-14 00:00:00,8,48,155
